Device Name,HEAT - 3080884
Device Model,5400CL
Serial Number,3080884
FORMATTED DATE_TIME,Temperature,Wet Bulb Temp,Globe Temperature,Relative Humidity,Barometric Pressure,Altitude,Station Pressure,Wind Speed,Heat Index,Dew Point,Density Altitude,Crosswind,Headwind,Compass Magnetic Direction,NWB Temp,Compass True Direction,Thermal Work Limit,Wet Bulb Globe Temperature,Wind Chill,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
yyyy-MM-dd hh:mm:ss a,°F,°F,°F,%,inHg,ft,inHg,mph,°F,°F,ft,mph,mph,Deg,°F,Deg,w/m2,°F,°F
2026-04-17 11:52:44 AM,82.3,72.0,39.4,61.4,29.35,530,29.35,8.4,85.3,67.7,2444,2.3,8.1,344,72.0,344,320.0,66.4,82.2,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
2026-04-17 11:52:49 AM,81.9,71.6,41.7,60.9,29.35,530,29.35,10.3,84.6,67.1,2419,3.4,9.7,341,71.8,341,320.0,66.7,81.9,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
2026-04-17 11:52:54 AM,81.4,70.9,43.7,60.4,29.35,527,29.35,9.7,83.7,66.3,2375,6.8,6.8,315,71.7,315,320.0,67.1,81.3,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
2026-04-17 11:52:59 AM,81.1,70.5,45.0,60.1,29.35,527,29.35,8.0,83.1,65.9,2354,5.5,5.9,317,71.2,317,320.0,66.9,81.0,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
2026-04-17 11:53:04 AM,81.2,70.5,45.5,59.9,29.35,530,29.35,4.1,83.3,66.0,2362,2.7,3.0,318,71.0,318,320.0,66.9,81.1,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
2026-04-17 11:53:09 AM,81.4,70.7,45.0,60.0,29.35,530,29.35,0.0,83.7,66.2,2375,0.0,0.0,292,71.0,292,320.0,66.8,81.3,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
2026-04-17 11:53:14 AM,81.5,70.9,44.6,60.3,29.35,530,29.35,0.0,83.7,66.4,2379,0.0,0.0,291,71.2,291,320.0,66.8,81.3,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
2026-04-17 11:53:19 AM,81.8,71.2,43.7,60.5,29.34,532,29.34,0.0,84.2,66.8,2407,0.0,0.0,291,71.4,291,320.0,66.8,81.7,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
2026-04-17 11:53:24 AM,82.2,71.6,43.0,60.6,29.34,530,29.34,0.0,84.7,67.2,2434,0.0,0.0,294,71.4,294,320.0,66.7,82.0,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
2026-04-17 11:53:29 AM,82.4,72.0,42.8,60.6,29.34,530,29.34,3.6,85.5,67.5,2452,2.6,2.5,314,71.4,314,320.0,66.6,82.4,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
