Device Name,HEAT - 3080884
Device Model,5400CL
Serial Number,3080884
FORMATTED DATE_TIME,Temperature,Wet Bulb Temp,Globe Temperature,Relative Humidity,Barometric Pressure,Altitude,Station Pressure,Wind Speed,Heat Index,Dew Point,Density Altitude,Crosswind,Headwind,Compass Magnetic Direction,NWB Temp,Compass True Direction,Thermal Work Limit,Wet Bulb Globe Temperature,Wind Chill,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
yyyy-MM-dd hh:mm:ss a,°F,°F,°F,%,inHg,ft,inHg,mph,°F,°F,ft,mph,mph,Deg,°F,Deg,w/m2,°F,°F
2026-04-17 11:33:39 AM,81.7,71.2,0.7,60.9,29.34,532,29.34,0.0,84.4,66.9,2402,0.0,0.0,304,71.9,304,310.4,58.6,81.7,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:33:44 AM,82.0,71.6,-0.2,60.9,29.34,532,29.34,0.0,84.6,67.2,2432,0.0,0.0,303,71.9,303,309.3,58.4,81.9,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:33:49 AM,82.3,72.0,-0.2,60.8,29.34,532,29.34,0.0,85.3,67.4,2449,0.0,0.0,307,71.9,307,309.3,58.4,82.2,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:33:54 AM,82.3,71.8,-0.2,60.5,29.34,532,29.34,0.0,85.1,67.3,2444,0.0,0.0,304,71.9,304,309.3,58.4,82.2,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:33:59 AM,82.3,71.6,-0.2,60.4,29.34,530,29.34,0.0,85.1,67.2,2442,0.0,0.0,304,71.8,304,310.1,58.3,82.2,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:34:04 AM,82.3,71.6,-0.2,60.1,29.35,530,29.35,0.0,85.1,67.1,2439,0.0,0.0,305,71.8,305,310.0,58.3,82.2,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:34:09 AM,82.5,71.8,-0.2,60.0,29.34,530,29.34,1.3,85.3,67.2,2459,1.0,0.8,310,71.6,310,310.8,58.2,82.4,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:34:14 AM,82.3,71.6,-0.2,59.9,29.34,532,29.34,3.9,84.9,67.0,2447,3.0,2.4,308,71.6,308,310.8,58.2,82.2,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:34:19 AM,82.2,71.4,4.6,59.8,29.34,532,29.34,0.0,84.9,66.9,2439,0.0,0.0,327,71.6,327,316.7,59.1,82.2,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:34:24 AM,82.1,71.2,5.7,59.9,29.34,532,29.34,4.1,84.6,66.8,2429,3.5,2.2,302,71.5,302,318.2,59.3,82.0,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
